,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603998.XSHG,2015-03-02,45.69,52.3485,4.76,9.24,449.59,603998.XSHG,3.04,2.89,2.7,16.5,49.94,82.39,17.61,16.5,13.23,18.88,-0.58,94.88,0.0,94.91,112.73,34.97,198.59,-0.19,11.49,-0.19,11.49,-14.2,-22.73,-11.64,-14.69,-15.1,-15.18,1
0,603998.XSHG,2015-04-28,54.49,54.4905,5.33,10.62,11.91,603998.XSHG,2.53,2.4,2.5,22.38,51.73,75.26,24.74,22.38,8.42,16.89,-1.93,94.71,0.0,94.6,79.4,7.59,30.69,40.4,-8.35,40.4,-8.35,76.55,28.75,68.02,24.26,63.7,16.91,1
0,603998.XSHG,2015-08-21,103.63,113.9386,10.95,20.71,31.78,603998.XSHG,3.27,3.46,3.05,23.32,58.3,71.19,28.81,23.32,14.63,13.99,-1.2,105.38,0.0,105.99,98.55,20.87,72.46,-0.38,18.93,-0.38,18.93,4.48,38.49,-6.68,23.92,-9.33,30.15,-1
0,603998.XSHG,2015-10-29,51.68,55.0531,5.29,10.02,17.25,603998.XSHG,3.0,2.69,2.75,22.47,56.54,76.07,23.93,22.47,14.67,18.65,-0.92,90.19,0.0,89.69,102.17,9.88,41.28,14.62,-5.68,14.62,-5.68,7.94,-21.65,19.41,-9.09,20.36,-6.74,1
0,603998.XSHG,2016-03-30,79.89,89.2995,8.34,15.72,44.11,603998.XSHG,2.11,1.02,1.82,14.85,56.87,90.88,15.65,14.85,20.55,27.59,-0.66,50.06,35.81,48.38,114.13,36.84,403.86,7.34,4.41,7.34,4.41,-4.62,-31.72,-3.42,-31.01,0.8,-28.96,-1
0,603998.XSHG,2016-04-20,73.87,73.8701,7.56,14.3,435.44,603998.XSHG,1.77,1.63,1.56,16.62,51.43,81.82,18.69,16.62,12.37,19.93,-0.74,92.77,2.58,92.46,89.52,4.16,22.86,-4.28,-18.28,-4.28,-18.28,-27.7,-2.4,-28.92,-8.55,-23.79,-11.62,-1
0,603998.XSHG,2016-08-25,72.79,68.837,6.93,13.45,-52.5,603998.XSHG,2.4533,1.9449,2.141,19.7714,54.3863,81.1535,21.3085,19.7714,15.2086,21.1008,-2.2311,80.4003,10.503,79.278,100.0896,12.9183,68.5446,-5.3141,17.6422,-5.3141,17.6422,-29.9598,34.1595,-19.7065,39.9772,-18.2529,39.6161,-1
0,603998.XSHG,2016-10-28,87.32,77.8349,7.88,15.43,-75.62,603998.XSHG,2.1112,2.1555,1.8728,16.2397,50.1063,80.5136,18.4257,16.2397,11.7657,19.0952,-1.3144,101.6518,-5.5334,102.0946,101.1858,16.9018,86.7363,10.432,10.0107,10.432,10.0107,-14.9566,-4.8726,-20.196,-9.6399,-24.0045,-13.3051,-1
0,603998.XSHG,2017-04-19,101.32,84.1408,8.29,16.13,-57.25,603998.XSHG,1.3917,1.1639,1.0404,6.6873,44.285,89.6715,8.743,6.6873,17.9656,14.0556,-0.8357,116.3555,-17.8615,83.6338,112.4668,41.4201,401.0261,52.7155,44.3899,52.7155,44.3899,-14.6646,-31.4868,-31.226,-40.5426,-28.1963,-32.8799,-1
0,603998.XSHG,2017-04-28,94.14,77.6464,7.7,14.99,-53.19,603998.XSHG,1.9011,1.8394,1.5369,14.8172,54.522,80.7484,16.593,14.8172,15.0606,17.1907,0.1821,113.0445,-15.6113,96.7581,87.3701,-2.8719,-14.9179,32.942,-28.8578,32.942,-28.8578,18.0573,35.018,18.5459,57.6328,12.8869,38.9511,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603999.XSHG,2016-04-27,99.95,99.9453,13.74,18.59,130.37,603999.XSHG,,-0.68,,,24.188,,,,,15.5212,,,,,,,,,,,,,,,,,,1
0,603999.XSHG,2016-04-27,64.34,89.4445,8.85,11.97,83.92,603999.XSHG,0.74,0.66,0.56,10.16,33.0,91.05,8.94,10.16,3.32,16.7,-1.68,88.09,-0.1,89.62,52.98,-25.76,-287.66,-41.11,,-41.11,,-20.02,,-14.99,,-20.19,,1
0,603999.XSHG,2016-08-30,90.37,87.7099,5.56,11.86,13.57,603999.XSHG,1.2605,0.9823,1.0624,11.7637,20.6234,91.2748,9.0424,11.7637,2.2308,11.2261,-2.6398,73.9022,2.6863,77.9282,93.1801,26.0733,298.8274,-9.5614,63.4206,-9.5614,63.4206,-25.5776,65.2266,-20.4858,89.1518,-25.8307,70.1877,1
0,603999.XSHG,2016-10-28,103.39,93.2113,5.95,12.92,31.2,603999.XSHG,1.8881,1.7399,1.57,14.4723,22.2863,87.0344,13.1566,14.4723,1.7936,8.5163,-2.0902,89.9846,1.3257,92.1489,48.7271,-21.2217,-163.6764,16.0656,19.854,16.0656,19.854,61.247,74.3874,64.3105,47.4494,45.8709,50.7004,-1
0,603999.XSHG,2017-04-26,84.95,83.1444,5.3,11.28,47.2,603999.XSHG,1.3454,0.6728,0.9874,7.2082,22.8907,99.4946,2.2097,7.2082,3.5195,18.1882,-1.3877,6.3549,21.4271,50.0027,127.2714,67.0064,13256.9443,-3.9041,26.88,-3.9041,26.88,-76.2216,-78.6904,-53.5295,-36.8048,-43.4032,-27.5827,-1
0,603999.XSHG,2017-04-29,76.18,75.8281,4.75,10.11,42.33,603999.XSHG,0.8645,0.7534,0.6885,12.9231,34.7184,88.8779,12.06,12.9231,4.7584,16.2859,-2.1968,86.0639,7.2575,87.1439,103.9718,-5.4987,-49.4388,-2.4335,-60.7402,-2.4335,-60.7402,31.5652,114.2747,24.0584,-29.6136,20.6663,-35.0318,-1
